# number of destination LPs (sorted by largest messages sent to) to cover percentage of total events
# LP name, total events sent, num of LPs to cover: 75, 80, 90, 95, and 100 percent of the total events sent.
"13540", 3, 1, 1, 1, 1, 1
"5931", 1666, 1, 1, 1, 1, 1
"55276", 1288, 1, 1, 1, 1, 1
"22784", 0, 1, 1, 1, 1, 1
"22011", 1558, 1, 1, 1, 1, 1
"55676", 1245, 1, 1, 1, 1, 1
"43028", 1268, 1, 1, 1, 1, 1
"10321", 9, 1, 2, 2, 2, 2
"20023", 0, 1, 1, 1, 1, 1
"18949", 1424, 1, 1, 1, 1, 1
"54202", 1331, 1, 1, 1, 1, 1
"64710", 0, 1, 1, 1, 1, 1
"12400", 5, 1, 1, 1, 1, 1
"57344", 1300, 1, 1, 1, 1, 1
"24295", 3, 1, 1, 1, 1, 1
"18711", 0, 1, 1, 1, 1, 1
"27333", 5, 1, 1, 1, 1, 1
"28844", 0, 1, 1, 1, 1, 1
"40383", 1604, 1, 1, 1, 1, 1
"49259", 0, 1, 1, 1, 1, 1
"55708", 1273, 1, 1, 1, 1, 1
"31646", 1641, 1, 1, 1, 1, 1
"57637", 0, 1, 1, 1, 1, 1
"60261", 8, 1, 1, 1, 1, 1
"30289", 0, 1, 1, 1, 1, 1
"50986", 3, 2, 2, 2, 2, 2
"23005", 1541, 1, 1, 1, 1, 1
"41874", 1569, 1, 1, 1, 1, 1
"15294", 1141, 1, 1, 1, 1, 1
"60561", 0, 1, 1, 1, 1, 1
"24686", 2, 1, 1, 1, 1, 1
"3305", 0, 1, 1, 1, 1, 1
"17827", 1743, 1, 1, 1, 1, 1
"52101", 1608, 1, 1, 1, 1, 1
"27786", 0, 1, 1, 1, 1, 1
"38642", 0, 1, 1, 1, 1, 1
"16352", 1513, 1, 1, 1, 1, 1
"24383", 1590, 1, 1, 1, 1, 1
"26115", 1367, 1, 1, 1, 1, 1
"38812", 1346, 1, 1, 1, 1, 1
"27157", 1435, 1, 1, 1, 1, 1
"36050", 13, 1, 2, 2, 2, 2
"31277", 1528, 1, 1, 1, 1, 1
"12011", 23, 1, 2, 2, 2, 2
"31181", 1438, 1, 1, 1, 1, 1
"39009", 1, 1, 1, 1, 1, 1
"42314", 210, 1, 1, 1, 2, 4
"38698", 12, 1, 1, 1, 1, 1
"38844", 1371, 1, 1, 1, 1, 1
